"ID";"Escenario";"Tipo_De_Relato";"Donante";"Cartelera Filacterias";"ID Imagen";"Autor";"Título";"Fecha";"Expr1009";"Tipo";"Procedencia";"Fuente de la Imagen";"Expr1013";"Lugar";"Anotaciones";"Atributos Iconograficos";"Sintesis";"Comentarios bibliográficos";"Categorías";"sub1";"sub2";"sub3";"sub4";"Fuente"
607;;;;"";607,00;"José de Ibarra";"Cristo de Ixmiquilpan";"XVIII";"";16;"Denver Art Museum";;;"México, EEUU";;"";"";"";;;;;;72
608;"Terrestre";"Alegoría";;"""Fulsire me floribus stipare me malis, quia amore langueo, Cant. Cap. 1. V. 5. Duerme y el vela el pastor enamorado / En casto lecho que respita olores, / Mostrando el corazon todo llagado / A saetas de su Esposa por amores: / Pide en lamentos, como desma";608,00;"Andrés López";"El Buen Pastor";"XVIII";"https://www.flickr.com/photos/tachidin/with/14891516763/";16;"Denver Art Museum";;"JC";"México, EEUU";"JC";"En algunas ocasiones se representa el Buen Pastor con el cordero sobre los hombros o sentado sosteniendo un cayado junto a un cordero. El elemento común es el cordero pero también el cayado (y en este caso la flor) es un atriburo iconográfico.";"Formato horizontal. Color. El Buen Pastor. En el centro Cristo está reclinado sobre un jardín junto a un arroyo , apoyando su cabeza sobre la mano derecha y con la izquierda sosteniendo una flor. A sus pies, un cordero se dirige hacia la herida de la cruc";"https://www.flickr.com/photos/tachidin/with/14891516763/";;;;;;72
609;"Terrestre";"Historia Sagrada";;"Cartela - por la calidad de la imagen no se alcanza a distinguir";609,00;"José de Páez";"Sagrado Corazón con San Ignacio y san Luis Gonzaga";"XVIII";"";16;"Denver Art Museum";"Bride of the sun";"No corresponden los campos de algunas pestañas. Corresponde a la 4525.
Las fechas de la biografía no coinciden con la fehca de factura de la obra. Lb.";"México, EEUU";"No corresponden los campos de algunas pestañas. Corresponde a la 4525.
Las fechas de la biografía no coinciden con la fehca de factura de la obra. Lb.";"";"En la zona superior central de  la pintura,en el cielo  entre un resplandor y llamas, un gran corazón ceñido con la corona de espinas y entre la arteria una cruz. Alrededor del corazón dispuestos querubines en cunjuntos de dos y de tres. En la zona inferi";"";;;;;;72
610;;;;"";610,00;"Anónimo";"Sor Elvira de San José";"XVIII";"";16;"Museo Nacional del Virreinato";;;"México, Tepotzotlán";;"";"";"";"Secular retrato";"Monjas";"Coronada Muerta";;;72
611;;;;"";611,00;"Anónimo";"Fray Juan Díaz";"XVIII";"";16;"Museo Regional de Querétaro";;;"México, Querétaro";;"";"";"";;;;;;72
612;"Cotidiano interior";"Devoción";;"En el borde inferior se lee ""Sinne Parvulos et nolite cos prohibere "".";612,00;"Anónimo";"San Ignacio de Loyola Enseña a los niños de la Nueva España";"XVIII";"";16;"Iglesia de la Compañía de Jesús";"Cat. Revel A.L.";;"México, Guanajuato";;"Habito.";"En la pintura se observa a San Igancio impartiendo una clase a niños y niñas. Ángeles observan la escena.";"";;;;;;72
613;;;;"";613,00;"Francisco Martínez";"Alma Guiada por Cristo";"XVIII";"";16;"Colección Daniel Liebsohn";;"";"México, México DF";"";"";"";"";;;;;;72
614;;;;"";614,00;"Miguel Cabrera";"Proclamación pontificia del patronato de la Virgen de Guadalupe en la Nueva España";"1756";"";16;"Museo Soumaya";;;"México, México DF";;"";"";"";;;;;;72
615;"Celeste";"Devoción";;"“Mi familia creemos en el misterio altísimo de la ¿? (e)ternidad y creemos que son tres personas distintas y un solo Dios verdadero”";615,00;"Anónimo";"Trinidad Trifacial";"XVIII";"Art & Architect";16;"Convento de San Diego";"Cat. Revel A.L.";"";"México, EEUU";"";"El orbe y el triángulo sobre la cabeza.";"El lienzo tiene forma triangular. Alrededor se observa un borde con inscrpciones en español. En el centro se encuentra la Trinidad Trifacial coronada por un triángulo y sosteniendo el orbe.";"Art & Architect";;;;;;72
616;;;;"";616,00;"Miguel Cabrera";"Inmaculada Concepción rodeada por santa Gertrudis, José con el niño, san Juan de Dios y santa Teresa de Ávila";"XVIII";"https://www.flickr.com/photos/tachidin/with/14891516763/";13;"Museo Soumaya";;;"México, México DF";;"";"";"https://www.flickr.com/photos/tachidin/with/14891516763/";"Virgen";"Advocaciones";"Inmaculada";"Santos y alegorías";;72
617;;;;"";617,00;"Francisco Martínez";"Virgen de Guadalupe";"1754";"";13;"Museo Soumaya";;;"México, México DF";;"";"";"";"Virgen";"Advocaciones";"Guadalupe";;;72
618;;;;"";618,00;"Francisco Morlete";"Virgen de Guadalupe";"XVIII";"";16;"Colección particular";;;"s.d";;"";"";"";"Virgen";"Advocaciones";"Guadalupe";;;72
619;;;;"";619,00;"Anónimo";"Mariano de Cardona";"1768";"";16;"San Antonio Museum of art";;"";"México, EEUU";"";"";"";"";;;;;;72
620;;;;"";620,00;"Miguel Cabrera";"Virgen de la Valvanera";"1762";"https://www.flickr.com/photos/tachidin/with/14891516763/";13;"Museo de Arte de Filadelfia";;"";"México, EEUU";"";"";"";"https://www.flickr.com/photos/tachidin/with/14891516763/";"Virgen";"Advocaciones";"Valvanera";;;72
621;"Paisaje";"Historia Sagrada";;"";621,00;"Miguel Cabrera";"Nacimiento de San Ignacio y profecías que le predijeron";"1756";"Museo Nacional del Virreinato, Web Museo.";16;"Museo Nacional del Virreinato";"Guía artíst. Quito";"

No corresponden los campos de algunas pestañas. Corresponde a la 4703.
Revisar técnica. Por la imagen parece tratarse de pintura mural.";"México, Tepotzotlán";"

No corresponden los campos de algunas pestañas. Corresponde a la 4703.
Revisar técnica. Por la imagen parece tratarse de pintura mural.";"Habito dle Abad, ropas cortesanas de los padres";"Nacimiento de San Ignacio. Acostada en cama se encuentra Doña Mariana Saez de Blada con San Ignacio en brazos, a su lado su esposo Beltrán Yañez de Oñez y a su alrededor las nodrizas que atienden el parto. En un segundo plano se observa una mujer arrodill";"Museo Nacional del Virreinato, Web Museo.";;;;;;72
622;"Sin definir";"Devoción";;"";622,00;"Miguel Cabrera";"Dios confirma la santidad de San Ignacio concediendo la salud a una enferma/Muerte de San Ignacio de Loyola";"1756";"Web Museo";16;"Museo Nacional del Virreinato";;;"México, Tepotzotlán";;"sombrero? Y casulla y alba de los sacerdotes y San Ignacio.";"Muerte de San Ignacio de Loyola. En el centro se observa el cuerpo sin vida de San Ignacio sobre una cama que transportan los miembros de su orden. La multitud lo rodea y lo siguen religiosos en lo que parece ser un desfile para despedirlo. Entre la multi";"Web Museo";;;;;;72
623;;;;"";623,00;"Juan Correa";"San Pablo Apóstol";"1670-1730";"";16;"Catedral de San José";;;"Guatemala, Antigua";;"";"";"";"Santos";"Santos";"Apóstoles";"Pablo";;208
624;;;;"";624,00;"Manuel de Arellano";"Retrato mulata";"1711";"";16;"Denver Art Museum";;"";"México, EEUU";"";"";"";"";;;;;;72
625;;;;"";625,00;"José de Ibarra";"De español e india Mestizo";"1730";"";16;"Museo de América";;"";"México, España";"";"";"";"";;;;;;72
626;;;;"";626,00;"José de Ibarra";"De Mestizo y española castizo";"1730";"";16;"Museo de América";;"";"México, España";"";"";"";"";;;;;;72
627;;;;"";627,00;"José de Ibarra";"De español y negra mulato";"1730";"";16;"Museo de América";;"";"México, España";"";"";"";"";;;;;;72
628;;;;"";628,00;"José de Ibarra";"De castizo y española español";"1730";"";16;"Museo de América";;"";"México, España";"";"";"";"";;;;;;72
629;;;;"";629,00;"José de Ibarra";"De Español y Loba lobo torna atrás";"1730";"";16;"Museo de América";;"";"México, España";"";"";"";"";;;;;;72
630;;;;"";630,00;"José de Ibarra";"De Español y morisca albino";"1730";"";16;"Museo de América";;"";"México, España";"";"";"";"";;;;;;72
631;;;;"";631,00;"José de Ibarra";"De mulato y mestiza Lobo tente en el aire";"1730";"";16;"Museo de América";;"";"México, España";"";"";"";"";;;;;;72
632;;;;"";632,00;"José de Alcíbar";"de Español y negra Mulato";"1760";"";16;"Denver Art Museum";;"";"México, EEUU";"";"";"";"";;;;;;72
633;;;;"";633,00;"Lorenzo Tiburcio de León";"Nuestra Señora de la Soledad";"1709";"";16;"Colección Josefina Muriel de González Mariscal";;;"México";;"";"";"";;;;;;119
753;;;;"";753,00;"Miguel de Santiago";"Procesión durante la Sequía";"XVII";"";16;"Iglesia Santuario de Guápulo";;;"Ecuador, Quito";;"";"";"";;;;;;28
754;"Cotidiano interior";"Historia Sagrada";;"cartelera en la parte superior con una inscripcion en hebreo.";754,00;"Manuel de Samaniego";"Taller de Nazareth";"XVIII";"Gracia barroca";16;"Museo del Banco Central de Ecuador";"Pintura Reinos I";"

No corresponden los campos de algunas pestañas. Corresponde a la 0836.";"Ecuador, Quito";"

No corresponden los campos de algunas pestañas. Corresponde a la 0836.";"aureola de rayos y manto azul de la Virgen; aureola de rayos de Jesús; aureola redonda de José";"Formato horizontal. Color. La Sagrada Familia trabaja en el taller de carpinteria de San José acompañada de ángeles que ayudan a cortar maderos, recoger leña, calentar el horno. Al fondo se observa una paisaje y un lago. Se aprecian gallinas en primer pla";"Gracia barroca";;;;;;28
755;;;;"";755,00;"Anónimo";"San Isidro";"XVII";"";16;"Museo del Banco Central de Ecuador";;;"Ecuador, Quito";;"";"";"";;;;;;28
756;;;;"";756,00;"Bernardo Rodríguez quiteño";"San Eloy a devoción de don Vicente López";"1775";"PESSCA";16;"Museo del Banco Central de Ecuador";;;"Ecuador, Quito";;"";"";"PESSCA";;;;;;28
757;;;;"";757,00;"Anónimo";"Virgen del Rosario con Santo Domingo y San Francisco";"XVII";"";16;"Convento de Santo Domingo Quito";;"";"Ecuador, Quito";"";"";"";"";"Virgen";"Advocaciones";"Rosario";;;28
758;;;;"";758,00;"Anónimo";"Mariana de Jesús";"XIX";"";13;"Museo del Banco Central de Ecuador";;;"Ecuador, Quito";;"";"";"";;;;;;28
759;;;;"";759,00;"Anónimo";"Bautizo de la Virgen";"XIX";"";16;"Monasterio de la Concepción";;"";"Ecuador, Loja";"";"";"";"";"Virgen";"Vida Virgen";"Bautismo";;;28
760;;;;"";760,00;"Anónimo";"Retrato de la Madre San Lorenzo";"XIX";"";16;"Monasterio de la Concepción";;;"Ecuador, Quito";;"";"";"";;;;;;28
761;;;;"";761,00;"Anónimo";"Madre Rosalía del Corazón de Jesús Herrera";"XIX";"";16;"Monasterio de la Concepción";;;"Ecuador, Quito";;"";"";"";;;;;;28
762;;;;"";762,00;"Anónimo";"Madre María de la Encarnación Regalada";"XIX";"";16;"Monasterio de la Concepción";;;"Ecuador, Quito";;"";"";"";;;;;;28
763;;;;"";763,00;"Anónimo";"Madre Petrona de Jesús";"XIX";"";16;"Monasterio de la Concepción";;;"Ecuador, Quito";;"";"";"";;;;;;28
764;;;;"";764,00;"Anónimo";"Vida y Muerte Monja Concepcionista";"XVIII";"";16;"Monasterio de la Concepción";;"";"Ecuador, Quito";"";"";"";"";;;;;;28
765;;;;"";765,00;"José Cortés de Alcocer";"Interior hospital san Juan de Dios";"XVIII";"";16;"Hospital Eugenio Espino";;"";"Ecuador, Quito";"";"";"";"";;;;;;28
766;"Terrestre";"Alegoría";;"En la parte superior: 'MVERTE DEL YMPIO'.";766,00;"Anónimo";"Muerte del impío";"XVIII";"";16;"Colección particular";;"JC";"Ecuador, Quito";"JC";"El moribundo postrado en una cama, atendido por un clérigo, tentado por un demonio o la muerte y atraído por un ángel.";"Formato vertical. Imagen a color. En el centro un hombre moribundo sobre una cama es asistido por un sacerdote a la derecha que le acerca un crucifijo y un personaje que le lee la Biblia. A los pies, un esqueleto sostiene una lanza o gran flecha en direcc";"";;;;;;28
767;;;;"";767,00;"Bernardo Rodríguez quiteño";"San Miguel";"XVIII";"";16;"Museo de la Antigua Recoleta Mercedaria";;"";"Ecuador, Quito";"";"";"";"";"Ángeles";"Ángeles";"Miguel";;;28
768;;;;"";768,00;"Anónimo";"Virgen mercedaria de la Misericordia";"XVIII";"Catalogo bancen";13;"Museo del Banco Central de Ecuador";;"";"Ecuador, Quito";"";"";"";"Catalogo bancen";"Virgen";"Advocaciones";"Misericordia";;;28
769;;;;"";769,00;"Anónimo";"San Eloy";"XIX";"";16;"Museo de la Ciudad";;;"Ecuador, Quito";;"";"";"";;;;;;28
770;;;;"";770,00;"Anónimo";"La Anunciación";"";"";16;"Monasterio de la Concepción";;"";"Ecuador, Loja";"";"";"";"";"Virgen";"Vida Virgen";"Anunciación";;;28
771;;;;"";771,00;"Anónimo";"La Gloria";"XVIII";"";16;"Parroquia de San Vicente Ferrer";;"Taller de Antonio Palacios";"Chile, Santiago";"Taller de Antonio Palacios";"";"";"";;;;;;28
772;;;;"";772,00;"Miguel Cabrera";"Retrato Monja";"XVIII";"";16;"SD";;;"México";;"";"";"";;;;;;4
773;"Templo";"Apócrifo";;"El dulcísimo nombre de María. Monograma de María.";773,00;"José Cortés de Alcocer";"San José con el niño";"1773";"Catalogo bancen";16;"Museo del Banco Central de Ecuador";;;"Ecuador, Quito";;"aureola de rayos de Jesús";"Formato vertical. Color. San José esta sentado y Jesús, en el centro de la composición, se para sobre el muslo derecho de su padre y lo corona con una corona de azucenas. Al fondo una cortina roja y una mesa roja sobre la que se encuentran herramientas de";"Catalogo bancen";"Virgen";"Vida Virgen";"Sagrada Familia";"José";"José - niño";28
774;;;;"";774,00;"Anónimo";"Frontal con doctores de la iglesia: Doctor de la Iglesia";"XVIII";"";13;"Convento de San Francisco ";;;"Ecuador, Quito";;"";"";"";;;;;;28
775;;;;"";775,00;"Basilio Pacheco";"Árbol genealógico de san Agustín donde se emparenta al santo con la Casa de Austria española";"1745";"Barroco Peruan1";16;"Convento de San Agustín";;;"Perú, Lima";;"";"";"Barroco Peruan1";"Secular historia";"Eclesiástica";"Árbol genealógico";;;34
776;;;;"";776,00;"Basilio Pacheco";"San Agustín disertando sobre su posición como retor de Cartago";"XVIII";"";16;"Convento de San Agustín";;;"Perú, Lima";;"";"";"";"Santos";"Santos";"Padres";"Agustín";;34
777;;;;"";777,00;"Basilio Pacheco";"Conversión de San Agustín";"XVIII";"";16;"Convento de San Agustín";;;"Perú, Lima";;"";"";"";"Santos";"Santos";"Padres";"Agustín";;34
778;;;;"";778,00;"Basilio Pacheco";"Bautismo de San Agustín efectuado por el obispo Ambrosio mientras los ángeles cantan el Te Deum";"XVIII";"";16;"Convento de San Agustín";;;"Perú, Lima";;"";"";"";"Santos";"Santos";"Padres";"Agustín";;34
779;;;;"";779,00;"Basilio Pacheco";"Visión de San Agustín de un joven tratando de vaciar el océano";"XVIII";"";16;"Convento de San Agustín";;;"Perú, Lima";;"";"";"";"Santos";"Santos";"Padres";"Agustín";;34
780;;;;"";780,00;"Anónimo";"Bernardo de Gálvez";"1785";"";16;"Museo Nacional de Arte";;;"México";;"";"";"";;;;;;240
781;;;;"";781,00;"Basilio Pacheco";"San Agustín Ermitaño";"XVIII";"";16;"Convento de San Agustín";;;"Perú, Lima";;"";"";"";"Santos";"Santos";"Padres";"Agustín";;34
782;;;;"";782,00;"Basilio Pacheco";"San Agustín debate con Félix el maniqueo";"XVIII";"";16;"Convento de San Agustín";;;"Perú, Lima";;"";"";"";"Santos";"Santos";"Padres";"Agustín";;34
783;;;;"";783,00;"Basilio Pacheco";"San Agustín y sus monjes en el Jardín";"XVIII";"";16;"Convento de San Agustín";;;"Perú, Lima";;"";"";"";"Santos";"Santos";"Padres";"Agustín";;34
784;;;;"";784,00;"Basilio Pacheco";"San Agustín tiene una visión de Cristo y le lava los pies";"XVIII";"";16;"Convento de San Agustín";;;"Perú, Lima";;"";"";"";"Santos";"Santos";"Padres";"Agustín";;34
785;;;;"";785,00;"Basilio Pacheco";"San Agustín conoce a Honorio";"XVIII";"";16;"Convento de San Agustín";;;"Perú, Lima";;"";"";"";"Santos";"Santos";"Padres";"Agustín";;34
786;;;;"";786,00;"Basilio Pacheco";"San Agustín visión de Jerónimo";"XVIII";"";16;"Convento de San Agustín";;;"Perú, Lima";;"";"";"";"Santos";"Santos";"Padres";"Agustín";;34
787;;;;"";787,00;"Basilio Pacheco";"San Agustín disputa con los herejes cuando lo asechan en el camino para matarlo";"XVIII";"";16;"Convento de San Agustín";;;"Perú, Lima";;"";"";"";"Santos";"Santos";"Padres";"Agustín";;34
788;;;;"";788,00;"Basilio Pacheco";"San Agustín visión de Cristo y la Virgen";"XVIII";"";16;"Convento de San Agustín";;;"Perú, Lima";;"";"";"";"Santos";"Santos";"Padres";"Agustín";;34
789;;;;"";789,00;"Basilio Pacheco";"Muerte de San Agustín quien entrega su alma a Cristo";"XVIII";"";16;"Convento de San Agustín";;;"Perú, Lima";;"";"";"";"Santos";"Santos";"Padres";"Agustín";;34
790;;;;"";790,00;"Basilio Pacheco";"Nacimiento de San Agustín";"XVIII";"";16;"Convento de San Agustín";;;"Perú, Lima";;"";"";"";"Santos";"Santos";"Padres";"Agustín";;34
791;;;;"";791,00;"Basilio Pacheco";"San Agustín entrega su corazón al niño quien le traspasa su amor";"XVIII";"";16;"Convento de San Agustín";;;"Perú, Lima";;"";"";"";"Santos";"Santos";"Padres";"Agustín";;34
792;;;;"";792,00;"Cipriano Toledo y Gutiérrez";"Virgen de Characato";"1771";"";16;"Colección Thoma, Kenilworth, Illinois";;;"Perú, EEUU";;"";"";"";"Virgen";"Advocaciones";"Otras devociones";;;34
793;;;;"";793,00;"Anónimo";"María Magdalena";"XVII";"";14;"SD";;;"s.d";;"";"";"";;;;;;34
794;;;;"";794,00;"Anónimo";"La Anunciación";"XVIII";"";13;"Colección Thoma, Kenilworth, Illinois";;"Atrib. José Sanchez";"Perú, EEUU";"Atrib. José Sanchez";"";"";"";"Virgen";"Vida Virgen";"Anunciación";;;34
795;;;;"";795,00;"Miguel de Santiago";"Aparición de San Agustín al duque de Mantúa";"XVII";"";16;"Convento de San Agustín";;;"Ecuador, Quito";;"";"";"";"Santos";"Santos";"Padres";"Agustín";;20
796;;;;"";796,00;"Miguel de Santiago";"Cuadro de las Ceras";"XVII";"";16;"Convento de San Agustín";;;"Chile, Santiago";;"";"";"";;;;;;20
797;;;;"";797,00;"Anónimo";"Muerte de San Agustín";"XVII";"";16;"Convento de San Agustín";;;"Chile, Santiago";;"";"";"";"Santos";"Santos";"Padres";"Agustín";;20
798;;;;"";798,00;"Anónimo";"Nuestra Señora de la Antigua";"XVII";"";16;"Monasterio de la Inmaculada Concepción";;"";"Ecuador, Quito";"";"";"";"";;;;;;20
799;;;;"";799,00;"Alonso Vera de la Cruz";"Uriel";"XVII";"";16;"Convento de San Agustín";;"";"Ecuador, Quito";"";"";"";"";;;;;;175
800;;;;"";800,00;"Pedro García Ferrer";"Virgen de los Ángeles";"XVII";"";16;"Catedral Altar de los reyes";;"";"México, Puebla";"";"";"";"";"Virgen";"Advocaciones";"Ángeles";;;6
801;"Cotidiano interior";"Historia de los santos";;"";801,00;"Juan Correa";"Arcángeles";"XVIII";"";16;"Catedral Capilla Angeles";;"";"México, México DF";"";"";"Formato vertical. Color. Angel del centro mira al cielo y carga una balanza. Angeles a su alrededor llevan balanza y uno de los que esta arrodillado sostiene la esquina de una cartela que dice: Archangeli.";"";;;;;;6
802;;;;"";802,00;"Juan Correa";"Expulsión del Paraíso";"XVII";"";16;"Museo Nacional del Virreinato";;"";"México, Tepotzotlán";"";"";"";"";;;;;;6
803;;;;"";803,00;"Anónimo";"Anunciación (det)";"XVII";"";13;"Catedral Capilla Ochavo";;"Es un detalle.";"México, Puebla";"Es un detalle.";"";"";"";"Virgen";"Vida Virgen";"Anunciación";;;6
804;;;;"";804,00;"Cristóbal de Villalpando";"La mujer del Apocalipsis";"1685";"";16;"Catedral Metropolitana DF";;;"México, México DF";;"";"";"";;;;;;231
805;;;;"";805,00;"Anónimo";"Tobías y el Arcángel San Rafael";"XVII";"";16;"Museo Nacional del Virreinato";;"";"México, Tepotzotlán";"";"";"";"";"Ángeles";"Ángeles";"Rafael";;;6
806;"Cotidiano interior";"Historia de los santos";;"";806,00;"Cristóbal de Villalpando";"Trinidad en la tierra o Sagrada Familia";"1689";"";14;"Catedral de Puebla";"Jesuitas";"No corresponden los datos de algunos campos en las otras pestañas. Es la 1094.

La Virgen representada en el cuadro no corresponde a la Virgen de Montserrat, iconográficamente hablando. Revisar.
Capilla de Guadalupe";"México, Puebla";"No corresponden los datos de algunos campos en las otras pestañas. Es la 1094.

La Virgen representada en el cuadro no corresponde a la Virgen de Montserrat, iconográficamente hablando. Revisar.
Capilla de Guadalupe";"Orbe de Jesús, manto azul de la Virgen María";"Formato vertical. Color. En el centro de la composición la Sagrada familia camina. En la mitad de los padres esta Jesús, a su lado derecho Maria y a su lado izquierdo José. En la parte superior del cuadro y al fondo un coro de ángeles. En el medio la palo";"";"Dogma";"Trinidad";;;;231
