Id;Escenario;TipoRelato;NombreDonante;Cartela;Simbolos;Id Imagen;Autor;Titulo;Fecha;ComentariosBiblio;Técnica;ProcedenciaIm;Fuenteimagen;Ciudad;Anotaciones;Id Relato - Personaje;Id Pasaje;Atributos iconográficos;Personajes excluidos;Sintesis
454;Terreste;Escena única;;TRUE;"Corona de espinas-
Calavera-";326;Anónimo;Cristo;XVII;;Óleo sobre tela;Museo Santa Clara;GUTIÉRREZ Vallejo, Jaime. Iglesia Museo Santa Clara. Catálogo de la Colección. Bogotá: Instituto Colombiano de Cultura, 1995.;Colombia, Bogotá;María Cristina Pérez;48;;Las primeras representaciones conocidas datan del siglo V. Cristo, con barba, aparece vestido con un sencillo paño. Con los ojos abiertos, no parece sufrir. Las tres cruces, la de Cristo y las de los dos ladrones, son tratadas con gran sencillez. Las repr;;Representación de la crucifixión y muerte de Jesús. En el primer plano, se observa a Jesús en la cruz, de cuerpo entero, perfil derecho, semidesnudo, sus pies y manos están clavados, su cabeza inclinada hacia delante. Sobre ésta lleva una corona de espina
455;;;;FALSE;;875;Anónimo;Cristo al calvario;XVII;;Óleo sobre tela;Colección Órden Agustina;VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.;Colombia;;;;;;
456;;;;FALSE;;876;Anónimo;Cristo al calvario;XVII;;Óleo sobre tela;Colección Órden Agustina;VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.;Colombia;;;;;;
457;;;;FALSE;;877;Anónimo;Cristo al calvario;XVII;;Óleo sobre tela;Colección Órden Agustina;VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.;Colombia;;;;;;
458;;;;FALSE;;874;Anónimo;Cristo al calvario;XVIII;;Óleo sobre tela;Colección Órden Agustina;VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.;Colombia;;;;;;
459;;;;FALSE;;1009;Baltasar Vargas de Figueroa;Cristo atado a la columna;XVII;;Óleo sobre tela;Iglesia San Francisco;RESTREPO. Fernando. Los Figueroa: aproximación a su época y a su pintura. Bogotá: Villegas Editores, 1986.;Colombia, Bogotá;71;;;;;
460;;;;FALSE;;1993;Gregorio Vásquez de Arce y Ceballos;Cristo caída;XVII;;Óleo sobre madera;Iglesia San Ignacio;Inventario Iglesia de San Ignacio: Jaime Borja;Colombia, Bogotá;Feliciana;;;;;
461;;;;FALSE;;1228;Gregorio Vásquez de Arce y Ceballos;Cristo caído en tierra ;XVII;;Óleo sobre tela;Iglesia La Calera;PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986;Colombia, La Calera;213;;;;;
462;;;;FALSE;;1882;Anónimo;Cristo con Cruz a cuestas;;;Óleo sobre tela;Convento Carmelitas descalzas;FAJARDO de Rueda, martha, Alvarez White,  Maria cecilia, Gonzalez de Cala Marina, Baron Julio Cesar. Tesoros artísticos del convento de las carmelitas descalzas de Santafe de Bogotá: Universidad Nacional, Convenio Andres Bello, 2005.;Colombia, Bogotá;;;;;;
463;;;;FALSE;;909;Anónimo;Cristo con cruz a cuestas;XVII;;Óleo sobre tela;Iglesia San Ignacio;Inventario Iglesia de San Ignacio: Jaime Borja;Colombia, Bogotá;;;;;;
464;;;;FALSE;;1373;Anónimo;San Juan Bautista;XVII ;;Óleo sobre tela;Iglesia de Sutatausa;Fotografía Jaime Borja;Colombia, Sutatausa;;;;;;
465;;;;FALSE;;1999;José Ribera;Cristo crucificado;XVII;;Óleo sobre tela;Iglesia San Ignacio;Inventario Iglesia de San Ignacio: Jaime Borja;Colombia, Bogotá;;;;;;
466;;;;FALSE;;1738;Anónimo;Cristo crucificado;;;Óleo sobre tela;Museo colonial;Colección Museo Colonial;Colombia, Bogotá;Confirmar autor;;;;;
467;;;;FALSE;;1725;Anónimo;Cristo crucificado;;;Óleo sobre tela;Museo dominicos;Fotografía Jaime Borja;Colombia, Bogotá;Confirmar autor;;;;;
468;;;;FALSE;;1991;Gregorio Vásquez de Arce y Ceballos;Cristo de la columna;XVII;;Óleo sobre madera;Iglesia San Ignacio;Inventario Iglesia de San Ignacio: Jaime Borja;Colombia, Bogotá;Feliciana;;;;;
469;;;;FALSE;;1233;Baltasar Vargas de Figueroa;Cristo de la columna ;XVII;;Óleo sobre tela;Catedral Pamplona;RESTREPO. Fernando. Los Figueroa: aproximación a su época y a su pintura. Bogotá: Villegas Editores, 1986.;Colombia, Pamplona;74;;;;;
470;;;;FALSE;;1372;Anónimo;Cristo de la conquista;XVI;;Óleo sobre tela;Catedral de Bogotá;LONDOÑO Vélez Santiago. Arte Colombiano. 3500 años de historia. Colección Banco de la República. Bogotá: Villegas editores. 2001.;Colombia, Bogotá;;;;;;
471;;;;FALSE;;1994;Gregorio Vásquez de Arce y Ceballos;Cristo Descendimiento;XVII;;Óleo sobre madera;Iglesia San Ignacio;Inventario Iglesia de San Ignacio: Jaime Borja;Colombia, Bogotá;;;;;;
472;;;;FALSE;;1234;Baltasar Vargas de Figueroa;Cristo en el pretorio ;XVII;;Óleo sobre tela;Museo colonial;RESTREPO. Fernando. Los Figueroa: aproximación a su época y a su pintura. Bogotá: Villegas Editores, 1986.;Colombia, Bogotá;69;;;;;
473;;;;FALSE;;1229;Gregorio Vásquez de Arce y Ceballos;Cristo en la cruz;XVII;;Óleo sobre tela;Colección particular;PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986;Colombia, Bogotá;380;;;;;
474;;;;FALSE;;832;Baltasar Vargas de Figueroa;Cristo eucarístico;XVII;;Óleo sobre tela;Colegio León XIII ;RESTREPO. Fernando. Los Figueroa: aproximación a su época y a su pintura. Bogotá: Villegas Editores, 1986.;Colombia, Bogotá;80;;;;;
475;;;;FALSE;;1230;Gregorio Vásquez de Arce y Ceballos;Cristo extendido en la cruz ;XVII;;Óleo sobre tela;Iglesia La Calera;PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986;Colombia, La Calera;Robado 214;;;;;
476;;;;FALSE;;1997;Anónimo;Cristo Loyola y Borja;XVII;;Óleo sobre tela;Iglesia San Ignacio;Inventario Iglesia de San Ignacio: Jaime Borja;Colombia, Bogotá;;;;;;
477;;;;FALSE;;1995;Gregorio Vásquez de Arce y Ceballos;Cristo Martirio de Jesús;XVII;;Óleo sobre madera;Iglesia San Ignacio;Inventario Iglesia de San Ignacio: Jaime Borja;Colombia, Bogotá;Feliciana;;;;;
478;;;;FALSE;;1231;Gregorio Vásquez de Arce y Ceballos;Cristo muerto ;XVII;;Óleo sobre tela;Iglesia La Calera;PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986;Colombia, La Calera;Robado 215;;;;;
479;;;;FALSE;;1992;Gregorio Vásquez de Arce y Ceballos;Cristo oración en el huerto;XVII;;Óleo sobre madera;Iglesia San Ignacio;Inventario Iglesia de San Ignacio: Jaime Borja;Colombia, Bogotá;Feliciana;;;;;
480;;;;FALSE;;742;Gregorio Vásquez de Arce y Ceballos;Cristo Paciente;XVII;;Óleo sobre tela;Colección particular;MENDOZA Varela, Eduardo. Dos siglos de pintura colonial colombiana. Bogotá: ediciones el sol y la luna, 1966.;Colombia, Bogotá;;;;;;
481;;;;FALSE;;557;Gregorio Vásquez de Arce y Ceballos;Cristo Prendimiento de;XVII;;Óleo sobre tela;Colección particular;PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986;Colombia, Bogotá;243;;;;;
482;;;;FALSE;;1232;Gregorio Vásquez de Arce y Ceballos;Cristo recogiendo vestiduras;XVII;;Óleo sobre tela;Iglesia La Calera;PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986;Colombia, La Calera;212;;;;;
483;;;;FALSE;;1517;Anónimo;Cristo Rey de burlas;XVII;;Óleo sobre tela;Colegio del Rosario;GIL TOVAR, Francisco. Historia y arte en el colegio mayor del rosario. Bogotá: Ediciones rosaristas, 1982.;Colombia, Bogotá;;;;;;
484;;;;FALSE;;984;Gaspar de Figueroa;Cristo triunfante;1626;;Óleo sobre tela;Colección Órden Agustina;VALLÍN, Rodolfo. María Victoria Galves. Taller de Restauración de San Agustín. Arte y Fe: Colección artística agustina. Bogotá: Provincia de Nuestra Señora de la Gracia, 1995.;Colombia;;;;;;
516;;;;FALSE;;1169;Gregorio Vásquez de Arce y Ceballos;Damián ;XVII;;Óleo sobre tela;Iglesia San Ignacio ;PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986;Colombia, Bogotá;96;8;;;;
517;Terreste;Historiada;;FALSE;Pan-;35;Gregorio Vásquez de Arce y Ceballos;Daniel en el foso de los leones;XVII;;Óleo sobre tela;Colección particular;PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986;Colombia, Bogotá;143 María Cristina Pérez;61;;Generalmente se presenta  un joven e imberbe, hecho que los distingue de los demás profetas. En memoria de su residencia en Babilonia, con  frecuencia está tocado con el gorro frigio, como los tres jóvenes hebreos o los tres Magos de Oriente. Sus atributo;;Representación de tema religioso en formato vertical. En la obra son perceptibles seis planos. En primer lugar, en la parte inferior izquierda, un león sentado en el suelo de espaldas al espectador, mientras que en la derecha dos rocas y una especie de __
518;;;;FALSE;;1514;Gregorio Vásquez de Arce y Ceballos;David danzando al son del arpa;XVII;;Óleo sobre tela;Colegio del Rosario;GIL TOVAR, Francisco. Historia y arte en el colegio mayor del rosario. Bogotá: Ediciones rosaristas, 1982.;Colombia, Bogotá;;;;;;
519;;;;FALSE;;1507;Anónimo;Purgatorio Animas;XVII;Foto Escuela Restaur 11788;Óleo sobre tela;Parroquia de Tenjo;Fotografía María del Rosario Leal;Colombia, Tenjo;;;;;;
520;;;;FALSE;;1210;Gregorio Vásquez de Arce y Ceballos;David danzando frente al arca ;XVII;;Óleo sobre tela;Capilla Sagrario;PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986;Colombia, Bogotá;4;;;;;
521;;;;FALSE;;1211;Gregorio Vásquez de Arce y Ceballos;David y Goliat ;XVII;;Óleo sobre tela;Iglesia Barichara;PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986;Colombia, Barichara;523;;;;;
522;;;;FALSE;;1127;Anónimo;Cristo resucitado;;;Pintura mural;Catedral de Tunja;VALLIN, Rodolfo. Imágenes bajo cal y pañete. El sello editorial. Museo de arte moderno. Fiducafe, 2000.;Colombia, Tunja;;;;;;
523;;;;FALSE;;1128;Anónimo;Ángeles;;;Pintura mural;Catedral de Tunja;VALLIN, Rodolfo. Imágenes bajo cal y pañete. El sello editorial. Museo de arte moderno. Fiducafe, 2000.;Colombia, Tunja;;;;;;
524;;;;FALSE;;1622;Joaquín Gutiérrez;Defensa Tesis Javeriana Francisco Antonio Moreno y Escandón;1752;;Óleo sobre tela;Museo colonial;LOPEZ, Mercedes. Desde Roma por sevilla al Nuevo Reino de Granada. La compañia de jesus en tiempos coloniales. Bogotá: Museo de Arte colonial, 2004.;Colombia, Bogotá;;;;;;
525;;;;FALSE;;1634;Anónimo;Defensa Tesis Javeriana José Antonio Zelis;1759;;Óleo sobre tela;Museo colonial;Fotografía Jaime Borja;Colombia, Bogotá;;;;;;
526;;;;FALSE;;1632;Anónimo;Defensa Tesis Javeriana Manuel de Bernardo Álvarez;1759;;Óleo sobre tela;Museo colonial;Fotografía Jaime Borja;Colombia, Bogotá;;;;;;
527;;;;FALSE;;1881;Anónimo;Descanso Huida a Egipto;XVII;;Óleo sobre tela;Convento Carmelitas descalzas;FAJARDO de Rueda, martha, Alvarez White,  Maria cecilia, Gonzalez de Cala Marina, Baron Julio Cesar. Tesoros artísticos del convento de las carmelitas descalzas de Santafe de Bogotá: Universidad Nacional, Convenio Andres Bello, 2005.;Colombia, Bogotá;Confirmar español;;;;;
528;;;;FALSE;;1478;Anónimo ;Descanso huida a Egipto;XVII;;Óleo sobre tela;Museo de Arte Religioso;Fotografía Jaime Borja;Colombia, Popayán;;;;;;
529;;;;FALSE;;1246;Anónimo;Descendimiento;XVII;;Óleo sobre tela;Iglesia de Egipto;Fotografía Escuela de Restauración Universidad Externado;Colombia, Bogotá;;;;;;
530;Terreste;Historiada;;TRUE;Cruz;49;Angelino Medoro;Descendimiento 1;XVI;;Óleo sobre tela;Iglesia Santo Domingo;MATEUS CORTES, Gustavo. Tesoros de Tunja. El arte de los siglos XVI-XVII-XVIII. Bogotá: Litografía Arco, 1989.;Colombia, Tunja;Firmado. María Cristina Pérez;71;;En el periodo Carolingio los miniaturistas sitúan la Cruz en el centro de la composición, las manos de Cristo han sido desclavadas y José de Arimatea a recogido su cuerpo,  que lleva sobre sus hombros. En la Alta Edad Media, el tema de la lamentación de M;;Representación religiosa en formato vertical, la obra se compone de tres plano. En el primero, al lado inferior-izquierdo, hay una mujer de cuerpo entero, de pie, mirada dirigida hacia arriba, semiperfil izquierdo. Viste un traje rojo, un manto azul sobre
531;Paisaje;Escena única;;FALSE;;48;Angelino Medoro;Descendimiento 2;XVI;;Óleo sobre tela;Catedral de Tunja;MATEUS CORTES, Gustavo. Tesoros de Tunja. El arte de los siglos XVI-XVII-XVIII. Bogotá: Litografía Arco, 1989.;Colombia, Tunja;María Cristina Pérez;71;;En el periodo Carolingio los miniaturistas sitúan la Cruz en el centro de la composición, las manos de Cristo han sido desclavadas y José de Arimatea a recogido su cuerpo,  que lleva sobre sus hombros. En la Alta Edad Media, el tema de la lamentación de M;;Obra de tema religioso en formato vertical, la cual se compone de cuatro planos. En el primero, hay dos figuras masculinas de cuerpo entero, de pie, semiperfil derecho e izquierdo respectivamente. Poseen cabello corto, barba gris, frente amplia, ojos negr
532;Terreste;Historiada;;FALSE;Cruz (3);47;Angelino Medoro;Descendimiento 2;XVI;;Óleo sobre tela;Iglesia Santo Domingo;MATEUS CORTES, Gustavo. Tesoros de Tunja. El arte de los siglos XVI-XVII-XVIII. Bogotá: Litografía Arco, 1989.;Colombia, Tunja;María Cristina Pérez;71;;En el periodo Carolingio los miniaturistas sitúan la Cruz en el centro de la composición, las manos de Cristo han sido desclavadas y José de Arimatea a recogido su cuerpo,  que lleva sobre sus hombros. En la Alta Edad Media, el tema de la lamentación de M;;Composición de tema religioso en formato vertical, la obra se estructura en tres planos. En primer lugar, hay un hombre de cuerpo entero, acostado en el suelo, semiperfil derecho. Tiene cabello largo, barba oscura y frente amplia. Sus brazos se encuentran
533;;;;FALSE;;500;Anónimo;Descendimiento de la cruz;XVIII;;Óleo sobre tela;Museo del Carmen;Fotografía Escuela de Restauración Universidad Externado;Colombia, Villa de Leiva;;;;;;
534;Terreste;Historiada;;FALSE;"Poloma-
Báculo florecido-
Corona de Rosas-";223;Baltasar Vargas de Figueroa;Desposorio de la Virgen;XVII;;Óleo sobre tela;Iglesia de las Nieves;MATEUS CORTES, Gustavo. Tesoros de Tunja. El arte de los siglos XVI-XVII-XVIII. Bogotá: Litografía Arco, 1989.;Colombia, Tunja;María Cristina Pérez;122;;El ciclo de Desposorios se divide en tres episodios: la elección del pretendiente, el matrimonio y el cortejo nupcial. En la primera, los pretendientes –convocados por el toque de trompeta- llegan al Templo con sus varas y las colocan sobre el altar. La v;;Obra religiosa en formato vertical, en la que se representa los desposorios de la Virgen y San José. La Virgen se encuentra de pie, de semiperfil derecho, cabeza inclinada hacia su hombro derecho, mirada dirigida hacia abajo. Lleva un vestido rojo, un man
535;;;;FALSE;;666;Anónimo;Desposorio José María;XVII;;Óleo sobre cobre;Iglesia de Egipto;Museo de Arte colonial. Banco de la Republica. Lecciones barrocas. Pinturas sobre la vidade la virgen de la eremita de Egipto. Bogotá: Banco de la República, 1990.;Colombia, Bogotá;Confirmar flamenco;;;;;
536;;;;FALSE;;650;Antonio y Nicolás Cortés;Desposorios ;XVIII;;Óleo sobre cobre;Museo de Arte Religioso;BUCI-GLUCKSMANN, Christine. Figuras de Éxtasis. Arte barroco en Colombia. Bogotá: Presidencia de la República, Ministerio de Relaciones Exteriores, Instituto Colombiano de Cultura, 1997.;Colombia, Popayán;;;;;;
537;;;;FALSE;;1275;Baltasar Vargas de Figueroa;Desposorios ;XVII;;Óleo sobre tela;Iglesia San Ignacio;RESTREPO. Fernando. Los Figueroa: aproximación a su época y a su pintura. Bogotá: Villegas Editores, 1986.;Colombia, Bogotá;20;;;;;
538;Terreste;Escena única;;FALSE;"Azucenas-
Paloma (Espírutu santo)-";346;Baltasar Vargas de Figueroa;Desposorios de José y la Virgen;XVII;;Óleo sobre tela;Museo Santa Clara;GUTIÉRREZ Vallejo, Jaime. Iglesia Museo Santa Clara. Catálogo de la Colección. Bogotá: Instituto Colombiano de Cultura, 1995.;Colombia, Bogotá;31 María Cristina Pérez;122;;El ciclo de Desposorios se divide en tres episodios: la elección del pretendiente, el matrimonio y el cortejo nupcial. En la primera, los pretendientes –convocados por el toque de trompeta- llegan al Templo con sus varas y las colocan sobre el altar. La v;;Obra religiosa en formato vertical, en la que se representa los desposorios de la Virgen y San José. La Virgen se encuentra de pie, cuerpo entero, semiperfil izquierdo, cabeza inclinada hacia su hombro derecho, mirada dirigida hacia abajo. Lleva un vestid
539;;;;FALSE;;617;Gregorio Vásquez de Arce y Ceballos;Desposorios de la Virgen y José ;1680;;Óleo sobre tela;Museo colonial;PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986;Colombia, Bogotá;416;;;;;
540;;;;FALSE;;843;Baltasar Vargas de Figueroa;Desposorios de la virgen y José ;XVII;;Óleo sobre tela;Iglesia San Francisco;RESTREPO. Fernando. Los Figueroa: aproximación a su época y a su pintura. Bogotá: Villegas Editores, 1986.;Colombia, Bogotá;25;;;;;
541;;;;FALSE;;618;Gregorio Vásquez de Arce y Ceballos;Desposorios de la Virgen y José ;XVII;;Óleo sobre tela;Iglesia de Monguí;PIZANO, Roberto. Fernando Restrepo. Gregorio Vásquez de Arce y Cevallos. Bogotá: editorial Siglo dieciséis, 1986;Colombia, Monguí;417;;;;;
542;;;;FALSE;;836;Baltasar de Figueroa;Desposorios de la virgen y José ;XVII;;Óleo sobre tela;Museo arqueologico;RESTREPO. Fernando. Los Figueroa: aproximación a su época y a su pintura. Bogotá: Villegas Editores, 1986.;Colombia, Bogotá;6;;;;;
543;;;;FALSE;;835;Baltasar de Figueroa;Desposorios de la virgen y José;XVII;;Óleo sobre tela;Iglesia de Turmequé;RESTREPO. Fernando. Los Figueroa: aproximación a su época y a su pintura. Bogotá: Villegas Editores, 1986.;Colombia, Turmequé;5;;;;;
544;;;;FALSE;;1902;Gregorio Vásquez de Arce y Ceballos;Desposorios de la Virgen y José;XVII;;Óleo sobre madera;Iglesia San Ignacio;Inventario Iglesia de San Ignacio: Jaime Borja;Colombia, Bogotá;;;;;;
545;Paisaje;Historiada;;TRUE;"Corona-
Cetro";330;Anónimo;Orosia Resucita a una niña;XVII;a;Óleo sobre tela;Iglesia de Egipto;BORJA, Jaime. Arte Sacro. 450 años, Arquidiócesis de Bogotá. Bogotá: Consuelo Mendoza ediciones, 2012.;Colombia, Bogotá;María Cristina Pérez;;;;;Composición religiosa en la cual se representa uno de los milagros realizados por Orosia. En primer lugar, y como centro de la obra, una niña de cuerpo entero, semiperfil izquierdo, mirada dirigida hacia arriba, acostada en el suelo. Viste un traje azul c
